Ano;Epoca;FECHA_MONITOREO;CORRIENTE;PUNTO_MONITOREO;PUNTO_MONITOREO_COMPUESTO;PUNTO DE MONITOREO_Original;MUNICIPIO;MUNICIPIO_AJUSTADO;VEREDA;Variable;Unidades;Deteccion;Valor;CALIFICACI‡N DE LA CALIDAD DEL AGUA 
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;COLIFORMES TOTALES-NMP/100ml;NMP/100ml;;56000;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;COLOR UPC;UPC;;177;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;DBO;mg/L;;10;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;DQO;mg/L;;20.8;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;DUREZA;mg CaCO3/L;;35;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;FOSFORO TOTAL;mg P/L;;0.25;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;NITRATOS;mg NO3-N/L;;0.56;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;NITRITOS;mg NO2-N/L;;0.02;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;NITR‡GENO TOTAL;mg N/L;;0.66;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;ORTOFOSFATOS;mg PO4-P/L;;0.1;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;SST;mg/L;;63;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;TURBIEDAD;TURBIEDAD UNT;;12.5;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;% de OD;%;;69.8;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;CAUDAL;m3/seg;;8.33;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;CONDUCTIVIDAD;ÊS/cm;;67.73;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;OXIGENO DISUELTO;mg/L;;5.6;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;PH;UND;;8.01;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;R°o PalacÇ antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;TEMPERATURA;¯C;;15.6;
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;Antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;ICA-5 variables;Unidades;NA;0.737;Aceptable
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;Antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;ICA-6 variables;Unidades;NA;0.64;Regular
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;Antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;ICOMI;Unidades;NA;0.06;Muy Bajo
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;Antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;ICOMO;Unidades;NA;0.65;Alta
2022;Lluvias;7/06/2022;R°o PalacÇ;Antes de bocatoma Popay†n;R°o PalacÇ - Antes de bocatoma Popay†n;Antes de bocatoma Popay†n;Popay†n;Totor¢;San JosÇ;ICOSUS;Unidades;NA;0.17;Muy Bajo
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;ALCALINIDAD;mgCaCO3/L;;22.4;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;COLIFORMES FECALES-NMP/100ml;NMP/100ml;;100;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;COLIFORMES TOTALES-NMP/100ml;NMP/100ml;;24800;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;COLOR UPC;UPC;;190;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;DBO;mg/L;;10;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;DQO;mg/L;;15;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;DUREZA;mg CaCO3/L;;26.9;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;FOSFORO TOTAL;mg P/L;;0.23;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;NITRATOS;mg NO3-N/L;;0.57;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;NITRITOS;mg NO2-N/L;;0.02;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;NITR‡GENO TOTAL;mg N/L;;0.68;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;ORTOFOSFATOS;mg PO4-P/L;;0.1;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;SST;mg/L;;69;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;TURBIEDAD;TURBIEDAD UNT;;12.8;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;% de OD;%;;78;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;CAUDAL;m3/seg;;9.25;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;CONDUCTIVIDAD;ÊS/cm;;65.1;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;OXIGENO DISUELTO;mg/L;;6.3;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;PH;UND;;7.4;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente Panamericana;R°o PalacÇ - Puente Panamericana;R°o PalacÇ puente panamericana;Popay†n;Popay†n;Calibio;TEMPERATURA;¯C;;15.9;
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente panamericana;R°o PalacÇ - Puente panamericana;Puente panamericana;Popay†n;Popay†n;Calibio;ICA-5 variables;Unidades;NA;0.871;Aceptable
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente panamericana;R°o PalacÇ - Puente panamericana;Puente panamericana;Popay†n;Popay†n;Calibio;ICA-6 variables;Unidades;NA;0.746;Aceptable
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente panamericana;R°o PalacÇ - Puente panamericana;Puente panamericana;Popay†n;Popay†n;Calibio;ICOMI;Unidades;NA;0.05;Muy Bajo
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente panamericana;R°o PalacÇ - Puente panamericana;Puente panamericana;Popay†n;Popay†n;Calibio;ICOMO;Unidades;NA;0.62;Alta
2022;Lluvias;7/06/2022;R°o PalacÇ;Puente panamericana;R°o PalacÇ - Puente panamericana;Puente panamericana;Popay†n;Popay†n;Calibio;ICOSUS;Unidades;NA;0.19;Muy Bajo
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ALCALINIDAD;mgCaCO3/L;;24.4;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;COLIFORMES FECALES-NMP/100ml;NMP/100ml;;0;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;COLIFORMES TOTALES-NMP/100ml;NMP/100ml;;1800;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;COLOR UPC;UPC;;28;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;DBO;mg/L;;10;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;DQO;mg/L;;15;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;DUREZA;mg CaCO3/L;;18.6;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;FOSFORO TOTAL;mg P/L;;0.25;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;NITRATOS;mg NO3-N/L;;0.1;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;NITRITOS;mg NO2-N/L;;0.02;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;NITR‡GENO TOTAL;mg N/L;;0.5;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ORTOFOSFATOS;mg PO4-P/L;;0.1;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;SST;mg/L;;10;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;TURBIEDAD;TURBIEDAD UNT;;1.27;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;% de OD;%;;89.26;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;CAUDAL;m3/seg;;2.69;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;CONDUCTIVIDAD;ÊS/cm;;38.85;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;OXIGENO DISUELTO;mg/L;;7.62;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;PH;UND;;7.8;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;R°o Piedras antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;TEMPERATURA;¯C;;13.7;
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;Antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICA-5 variables;Unidades;NA;0.944;Buena
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;Antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICA-6 variables;Unidades;NA;0.808;Aceptable
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;Antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOMI;Unidades;NA;0.02;Muy Bajo
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;Antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOMO;Unidades;NA;0.38;Baja
2022;Lluvias;8/03/2022;R°o Piedras;Antes de piscifactor°a El Diviso;R°o Piedras - Antes de piscifactor°a El Diviso;Antes de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOSUS;Unidades;NA;0.01;Muy Bajo
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ALCALINIDAD;mgCaCO3/L;;25.6;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;COLIFORMES FECALES-NMP/100ml;NMP/100ml;;0;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;COLIFORMES TOTALES-NMP/100ml;NMP/100ml;;4900;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;COLOR UPC;UPC;;29;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;DBO;mg/L;;10;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;DQO;mg/L;;15;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;DUREZA;mg CaCO3/L;;17.6;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;FOSFORO TOTAL;mg P/L;;0.12;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;NITRATOS;mg NO3-N/L;;0.1;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;NITRITOS;mg NO2-N/L;;0.02;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;NITR‡GENO TOTAL;mg N/L;;0.5;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ORTOFOSFATOS;mg PO4-P/L;;0.1;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;SST;mg/L;;10;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;TURBIEDAD;TURBIEDAD UNT;;1.12;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;% de OD;%;;84.31;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;CAUDAL;m3/seg;;2.68;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;CONDUCTIVIDAD;ÊS/cm;;41.02;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;OXIGENO DISUELTO;mg/L;;7.34;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;PH;UND;;7.7;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;R°o Piedras despuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;TEMPERATURA;¯C;;14;
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICA-5 variables;Unidades;NA;0.933;Buena
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICA-6 variables;Unidades;NA;0.798;Aceptable
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOMI;Unidades;NA;0.03;Muy Bajo
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOMO;Unidades;NA;0.48;Media
2022;Lluvias;8/03/2022;R°o Piedras;DespuÇs de piscifactor°a El Diviso;R°o Piedras - DespuÇs de piscifactor°a El Diviso;DespuÇs de piscifactor°a El Diviso;Popay†n;Popay†n;Quintana;ICOSUS;Unidades;NA;0.01;Muy Bajo
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;ALCALINIDAD;mgCaCO3/L;;21.4;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;COLIFORMES FECALES-NMP/100ml;NMP/100ml;;0;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;COLIFORMES TOTALES-NMP/100ml;NMP/100ml;;2300;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;COLOR UPC;UPC;;187;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;DBO;mg/L;;10;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;DQO;mg/L;;22.3;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;DUREZA;mg CaCO3/L;;13.4;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;FOSFORO TOTAL;mg P/L;;0.11;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;NITRATOS;mg NO3-N/L;;0.25;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;NITRITOS;mg NO2-N/L;;0.02;
2022;Lluvias;8/03/2022;R°o Piedras;Puente v°a a Quintana;R°o Piedras - Puente v°a a Quintana;R°o Piedras puente v°a a Quintana;Popay†n;Popay†n;Las Piedras;NITR‡GENO TOTAL;mg N/L;;0.5;
